eval_id,timestamp,phase,phi_vintage,z,SSE_measured,SSdU_measured,phi_SSE,phi_SSdU,SSE,SSdU,J,runtime_s,n_flag_not_one,phi_floored,wall_total_s,wall_cases_s,wall_phi_s,wall_build_s,wall_save_s,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12
49,20260801_200931,OPT,2,0.80295104274833262,15297.516969716078,0.68672089165595407,0.96127891292376877,0.98406030873847739,15913.713246021449,0.69784431457895135,22892.15639181096,239.81092700000002,58,0,239.89805899999999,239.89612199999999,3.4e-05,0.001539,0.024625999999999999,0.80295104274833262,0,1,2.3700430903634397,-0.69405138683534884,3,-0.53278727733256304,3,1.8624973541427743,3,-3,-2.1182188954389525
50,20260801_201355,OPT,2,0.90695992706639073,37775.289395498534,2.1818583370116156,0.98994562206084391,0.9976344790970989,38158.95394017591,2.1870318064651184,60029.272004827093,125.325129,17,0,125.423586,125.41980100000001,4.0000000000000003e-05,0.0033340000000000002,0.0089560000000000004,0.90695992706639073,0,0,-3,-2.1141975581997987,2.3270860957033168,-1.2695218312528116,3,3,1.4794739240397294,-1.7002942339556608,-0.64116517638435622
51,20260801_201637,OPT,3,0.87469174157935925,12821.760900546989,7.8253280527541893,0.94752676428281013,0.99492242572161183,13531.81924127692,7.8652645175612781,92184.464416889707,162.30343500000001,51,0,162.39873499999999,162.39657800000001,3.4e-05,0.001779,0.0085699999999999995,0.87469174157935925,0,0,2.6415181717385408,0.25909497054112812,2.9422195230233581,0.69713650930648807,3,0.77388950103133525,-1.8038043920789257,-1.5050247413573161,-1.6056239715460685
52,20260801_201943,OPT,3,0.84955296948279591,31265.240874569703,1.708436470380454,0.9344708142028546,0.99194441417192358,33457.696483801214,1.7223106919823314,50680.803403624523,365.77361500000001,692,0,365.86631999999997,365.86400600000002,3.4999999999999997e-05,0.0018400000000000001,0.022034000000000002,0.84955296948279591,5,0,-1.2701106248618819,-0.83751612387384466,1.7479933754735943,2.0022580311428171,3,-1.7355340658527709,-2.5944177747501285,-0.55176610043477436,1.4281171266960848
53,20260801_202616,OPT,3,0.67301511810965742,31560.71766348456,0.10487501930475293,0.82833948374032762,0.94271502414625685,38101.187113493179,0.11124784968790544,39213.665610372234,309.60603700000001,95,0,309.67950100000002,309.676985,5.3000000000000001e-05,0.0020739999999999999,0.023649,0.67301511810965742,0,2,-1.5268863952674254,0.8164974859621259,-0.64479324455572784,3,2.0457041807782024,1.3396207460068865,3,3,-1.7876592405096907
54,20260801_203151,OPT,3,0.96754959650033456,18434.641675182265,0.23998223027552071,0.98961525533722305,0.9998319377662942,18628.089629540365,0.24002256900460742,21028.31531958644,171.19825899999998,45,0,171.30318399999999,171.30126999999999,3.8000000000000002e-05,0.0015120000000000001,0.0077359999999999998,0.96754959650033456,0,0,-3,-0.21507545838116843,3,3,3,1.1849595994001498,3,-3,0.9822254777103897
55,20260801_203507,OPT,3,0.98193527885262599,20774.793841778595,2.8339517120106841,0.99482574820393876,0.99996163004226901,20882.846950117109,2.8340604547905413,49223.451498022521,494.1398210000001,350,0,494.24705299999999,494.24526100000003,3.1000000000000001e-05,0.00139,0.022880999999999999,0.98193527885262599,0,2,-3,-0.8919040299120099,2.5006915034798238,-3,1.6347680145168033,1.8135301269373698,-3,-3,3
56,20260801_204351,OPT,3,0.6696781409208038,14916.185245284454,10.86438678513548,0.82610630824994702,0.94122419637365129,18056.011794515201,11.54282563813573,133484.26817587251,169.459834,73,0,169.53434899999999,169.53241199999999,3.1999999999999999e-05,0.001544,0.013715,0.6696781409208038,0,1,2.5276112153889336,-0.98348554536256017,1.1613673874655905,-3,2.7274403429306973,1.0402376513067995,-3,-3,3
57,20260801_204713,OPT,3,0.53988488792238443,28493.808955440567,0.068620083646837388,0.73260674525488834,0.86392783304582299,38893.730012719177,0.079428027460249406,39688.010287321675,787.13216399999988,153,0,787.21360900000002,787.19410300000004,0.0015070000000000001,0.010873000000000001,0.0068970000000000004,0.53988488792238443,1,7,0.92801453445086157,0.31355678646852364,-0.70200580797819101,-3,2.566669556785548,2.6360481884094198,3,0.62264234178508782,-3
58,20260801_210048,OPT,3,0.97873665737864568,14465.17339251989,11.409598721710283,0.99371973399189628,0.99994212152247042,14556.592666637987,11.410259130136954,128659.18396800752,487.80320700000004,335,0,487.907422,487.905192,3.3000000000000003e-05,0.001784,0.0093139999999999994,0.97873665737864568,3,1,-1.3999103920398526,-0.15516246228496439,1.1464689889463318,-3,2.9226950520993547,1.756518111300827,-3,-3,0.57637528351798739
59,20260801_210924,OPT,3,1,17165.100559514001,4.0919828172405719,1,1,17165.100559514001,4.0919828172405719,58084.928731919717,180.86917599999995,87,0,180.977102,180.97501199999999,3.0000000000000001e-05,0.001691,0.0084539999999999997,1,0,0,-3,-2.2201895923364261,3,-1.4432661253525907,2.6027752179287451,-3,-3,-3,3
60,20260801_211250,OPT,3,0.60694590384474678,17961.456319491335,2.9548568731971603,0.78256005692561625,0.90872046087055836,22952.176207478733,3.251667592436946,55468.852131848194,94.352125999999998,19,0,94.414484999999999,94.412796999999998,2.9e-05,0.001312,0.0077600000000000004,0.60694590384474678,0,0,-1.9097759475052356,-2.5364930172257005,3,-3,3,1.2540907858063446,-3,-3,-2.3194084062479554
61,20260801_211500,OPT,4,0.68148179461611291,33777.31838305643,0.55594354288742398,0.92989899509588814,0.93591937222742771,36323.642203284049,0.59400794489840969,42263.721652268148,201.15616,64,0,201.22887900000001,201.227147,2.8e-05,0.0013420000000000001,0.0072179999999999996,0.68148179461611291,0,1,-1.6675330133631854,-0.64467043496993226,3,-1.2186093290608777,1.8886137551150959,2.926744122649104,3,-3,-3
62,20260801_211846,OPT,4,0.8467724064496942,25038.596559075788,0.85490857697405453,0.984331782548025,0.98874362802962434,25437.151378228682,0.86464130107996018,34083.564389028281,252.647175,54,0,252.737202,252.73520300000001,3.1000000000000001e-05,0.0015989999999999999,0.0079509999999999997,0.8467724064496942,0,1,2.4120622071844458,0.86833220781118148,-1.797050387474608,3,1.7790222854121467,3,3,-3,3
63,20260801_212316,OPT,4,1,20347.652898503889,0.52770187043936023,1,1,20347.652898503889,0.52770187043936023,25624.671602897492,699.67111,154,0,699.77398900000003,699.77200800000003,2.9e-05,0.001596,0.0081040000000000001,1,0,3,-1.1917823816407436,-0.85819557879582808,3,-1.3363214949019289,2.7363805591024386,2.5634549873216064,3,0.065878539035458428,-1.9468874659000022
64,20260801_213524,OPT,4,0.79151567914688781,15796.935156031301,0.078946935375268049,0.97067185283579083,0.97660616876928996,16274.228113116698,0.08083804700389742,17082.608583155674,243.01956799999999,124,0,243.103746,243.10198399999999,3.0000000000000001e-05,0.001343,0.0079909999999999998,0.79151567914688781,0,1,2.3367264393565477,0.32436652196816251,1.7570295550491934,3,2.4837925943580035,1.5379920175972075,3,-0.66446045240725704,1.8952918520450819
65,20260801_213958,OPT,4,0.96547596715546857,25587.548091473076,0.40962988978221943,0.99922204180506857,0.99967248058398039,25607.469632324999,0.40976409547947668,29705.110587119765,607.03654499999993,412,0,607.13910999999996,607.13726299999996,3.4e-05,0.001441,0.015155999999999999,0.96547596715546857,1,2,-1.2308111656559237,-0.19296166547489882,2.4191411129508995,3,2.4663848572746088,2.672866387653035,-0.052193263606951625,0.34071915438410277,3
66,20260801_215027,OPT,4,1,31314.070249374552,0.24600349415742667,1,1,31314.070249374552,0.24600349415742667,33774.105190948816,168.30875199999997,93,0,168.43420900000001,168.43063900000001,4.0000000000000003e-05,0.0022130000000000001,0.013382,1,0,0,-3,0.2963187426330588,3,3,-2.8050198585588459,0.69469218660677212,3,3,-3
67,20260801_215348,OPT,4,0.832335702844057,20694.043914369664,0.15710912799472776,0.98118705933541528,0.98605959326051718,21090.824341269137,0.1593302565773218,22684.126907042355,146.73128499999996,37,0,146.83252200000001,146.817522,0.0014350000000000001,0.0098270000000000007,0.0088690000000000001,0.832335702844057,0,0,2.587302288398817,-3,3,3,3,-0.58552261949249129,3,-3,3
68,20260801_235501,OPT,4,0.92257130524195374,19462.758646258539,9.3928764748861617,0.99605617356618703,0.99777346399960365,19539.820306093668,9.4138367212478737,113678.18751857241,559.96298600000011,273,0,560.34364000000005,560.09746800000005,0.00958,0.22762399999999999,0.017114000000000001,0.92257130524195374,0,2,-1.4169364555461141,-1.3888847121655739,-0.28665113938158798,-2.20626050416679,1.7746241838875716,1.4056020701691687,-3,-1.2222850594731389,-2.3252085783429597
69,20260802_000453,OPT,4,0.91414784375176172,36816.178890602831,0.062864406562183575,0.99514384912007259,0.99715501496215919,36995.836253378322,0.063043765130709584,37626.273904685419,146.734745,30,0,146.860917,146.83689799999999,0.00029500000000000001,0.022356999999999998,0.026509999999999999,0.91414784375176172,0,0,-2.9228628060622457,-0.74632247059583412,2.3340252288661834,-3,3,3,3,-1.8970698178818726,3
70,20260802_000746,OPT,4,0.91355764109363635,19827.020189254319,0.035693927244518156,0.99507631266548013,0.99710837211018843,19925.125276215545,0.03579744012075519,20283.099677423099,145.58263800000003,27,0,145.70666,145.691339,0.00067000000000000002,0.013520000000000001,0.0088599999999999998,0.91355764109363635,0,0,-3,-1.4308565248970249,2.25386957277053,1.0853174948947879,3,1.8665000160017926,3,-1.843605308937877,1.6527879338023774
71,20260802_001104,OPT,5,0.5089864330753463,44931.414729004755,7.6557509790827867,0.82360923732558944,0.83964040764560521,54554.287024396806,9.117892504185102,145733.21206624783,71.070401000000004,8,0,71.133976000000004,71.120264000000006,0.00021100000000000001,0.012318000000000001,0.0075779999999999997,0.5089864330753463,0,0,-1.9423798901132918,-0.98468737743622181,0.85291521017673577,-3,3,1.0522110323305927,-0.41567908400187087,-1.0523307907020323,-2.4593621974858606
72,20260802_001243,OPT,5,0.94279409372361422,17096.35403531812,0.32612580741492703,0.99758886820812598,0.99913091896375372,17137.675228901335,0.32640948370726797,20401.770065974015,170.94828400000003,60,0,171.113608,171.045524,0.0013780000000000001,0.059957000000000003,0.0083330000000000001,0.94279409372361422,0,0,2.6538703202381111,-1.15135438958275,3,1.3209887581759838,3,-3,3,-3,3
73,20260802_001605,OPT,5,0.6519126466835593,51702.464526687312,5.6019635483193833,0.91323605656526374,0.93098035266674795,56614.567673930251,6.0172736538132421,116787.30421206268,95.893484000000001,30,0,95.965971999999994,95.962513000000001,9.7999999999999997e-05,0.0024599999999999999,0.0076490000000000004,0.6519126466835593,0,0,-1.7593494967213874,0.82749619883317382,-3,-1.2744416196700514,-3,-0.40858819119841,3,3,-2.6876167886249274
74,20260802_001807,OPT,5,0.71799618635890738,20206.122019401322,0.68033919630247963,0.94335043107864924,0.95868207949721707,21419.529109980012,0.70966090933845871,28516.1382033646,111.02727500000002,32,0,111.10446,111.10130599999999,3.8000000000000002e-05,0.0027390000000000001,0.0081679999999999999,0.71799618635890738,0,0,-3,-3,3,3,3,1.7410762171012217,-3,-3,-0.085538809256802475
75,20260802_002020,OPT,5,1,17289.619913787676,0.32054196835843601,1,1,17289.619913787676,0.32054196835843601,20495.039597372037,174.92853299999996,60,0,175.03237300000001,175.03015500000001,3.8999999999999999e-05,0.0017960000000000001,0.030348,1,0,0,-1.7759522307772837,-1.7130720181776824,3,-3,3,0.6386249512386224,3,-0.096438545515840524,3
